0,0.36995,0,0.064311,0,-0.48275
0.015625,0.32769,0.015625,0.032407,0.015625,-0.24823
0.03125,0.038673,0.03125,-0.030585,0.03125,0.065611
0.046875,-0.2726,0.046875,-0.076288,0.046875,0.44196
0.0625,-0.37695,0.0625,-0.06,0.0625,0.61461
0.078125,-0.1928,0.078125,0.0084462,0.078125,0.35367
0.09375,0.12766,0.09375,0.075384,0.09375,-0.15054
0.10938,0.36286,0.10938,0.095013,0.10938,-0.38675
0.125,0.33414,0.125,0.062484,0.125,-0.30215
0.14062,0.052223,0.14062,-0.012748,0.14062,-0.28428
0.15625,-0.2663,0.15625,-0.086052,0.15625,-0.082703
0.17188,-0.38064,0.17188,-0.09367,0.17188,0.28819
0.1875,-0.19737,0.1875,-0.027479,0.1875,0.42382
0.20312,0.12388,0.20312,0.058473,0.20312,0.21795
0.21875,0.36016,0.21875,0.10076,0.21875,-0.0060988
0.23438,0.33887,0.23438,0.086435,0.23438,0.052735
0.25,0.064278,0.25,0.025108,0.25,-0.1271
0.26562,-0.25732,0.26562,-0.057784,0.26562,-0.40783
0.28125,-0.38818,0.28125,-0.099682,0.28125,-0.34716
0.29688,-0.21054,0.29688,-0.066139,0.29688,-0.075371
0.3125,0.11998,0.3125,0.011969,0.3125,0.13634
0.32812,0.36406,0.32812,0.070086,0.32812,0.19709
0.34375,0.34608,0.34375,0.07334,0.34375,0.31701
0.35938,0.073091,0.35938,0.028456,0.35938,0.21146
0.375,-0.24979,0.375,-0.03888,0.375,-0.12505
0.39062,-0.38785,0.39062,-0.076922,0.39062,-0.30425
0.40625,-0.22271,0.40625,-0.054387,0.40625,-0.29769
0.42188,0.10697,0.42188,0.0060865,0.42188,-0.18565
0.4375,0.3609,0.4375,0.052336,0.4375,-0.048692
0.45312,0.35406,0.45312,0.051668,0.45312,0.19419
0.46875,0.084998,0.46875,0.0088747,0.46875,0.29096
0.48438,-0.23996,0.48438,-0.044999,0.48438,0.21399
0.5,-0.38508,0.5,-0.062515,0.5,0.10964
0.51562,-0.23092,0.51562,-0.027049,0.51562,-0.086291
0.53125,0.09235,0.53125,0.030467,0.53125,-0.29364
0.54688,0.35251,0.54688,0.062334,0.54688,-0.35456
0.5625,0.3585,0.5625,0.04626,0.5625,-0.11457
0.57812,0.096945,0.57812,-0.0084388,0.57812,0.08876
0.59375,-0.22835,0.59375,-0.063177,0.59375,0.29208
0.60938,-0.38059,0.60938,-0.067382,0.60938,0.43025
0.625,-0.23781,0.625,-0.014109,0.625,0.26156
0.64062,0.078925,0.64062,0.053873,0.64062,-0.12122
0.65625,0.34279,0.65625,0.084938,0.65625,-0.37136
0.67188,0.36284,0.67188,0.063464,0.67188,-0.26713
0.6875,0.10877,0.6875,-0.0020264,0.6875,-0.17627
0.70312,-0.21993,0.70312,-0.07313,0.70312,0.0086196
0.71875,-0.38043,0.71875,-0.088263,0.71875,0.32261
0.73438,-0.24315,0.73438,-0.032108,0.73438,0.39188
0.75,0.070953,0.75,0.049817,0.75,0.14809
0.76562,0.33587,0.76562,0.095143,0.76562,-0.11947
0.78125,0.36481,0.78125,0.084441,0.78125,-0.059964
0.79688,0.12043,0.79688,0.025635,0.79688,-0.14009
0.8125,-0.21173,0.8125,-0.055969,0.8125,-0.28723
0.82812,-0.3851,0.82812,-0.097663,0.82812,-0.1445
0.84375,-0.25493,0.84375,-0.063632,0.84375,0.084855
0.85938,0.063628,0.85938,0.016228,0.85938,0.17086
0.875,0.33374,0.875,0.076616,0.875,0.099318
0.89062,0.36792,0.89062,0.081494,0.89062,0.17181
0.90625,0.12852,0.90625,0.036444,0.90625,0.11512
0.92188,-0.20349,0.92188,-0.036439,0.92188,-0.17244
0.9375,-0.38695,0.9375,-0.083486,0.9375,-0.26524
0.95312,-0.26889,0.95312,-0.065069,0.95312,-0.18049
0.96875,0.049373,0.96875,0.00039387,0.96875,-0.066908
0.98438,0.3293,0.98438,0.057066,0.98438,-0.0028562
1,0.3724,1,0.065082,1,0.1681
1.0156,0.13671,1.0156,0.025383,1.0156,0.22696
1.0312,-0.19656,1.0312,-0.036606,1.0312,0.087233
1.0469,-0.38708,1.0469,-0.070864,1.0469,-0.00092963
1.0625,-0.28035,1.0625,-0.046737,1.0625,-0.095518
1.0781,0.033393,1.0781,0.013675,1.0781,-0.18585
1.0938,0.31877,1.0938,0.059314,1.0938,-0.23082
1.1094,0.37338,1.1094,0.057509,1.1094,-0.053719
1.125,0.14506,1.125,0.011277,1.125,0.10534
1.1406,-0.18891,1.1406,-0.04929,1.1406,0.18596
1.1562,-0.38488,1.1562,-0.071859,1.1562,0.27278
1.1719,-0.28758,1.1719,-0.034081,1.1719,0.17456
1.1875,0.018815,1.1875,0.032875,1.1875,-0.088561
1.2031,0.30599,1.2031,0.075254,1.2031,-0.30553
1.2188,0.37345,1.2188,0.066427,1.2188,-0.21531
1.2344,0.15351,1.2344,0.011452,1.2344,-0.088422
1.25,-0.18039,1.25,-0.058556,1.25,0.03615
1.2656,-0.38252,1.2656,-0.084595,1.2656,0.27809
1.2812,-0.2945,1.2812,-0.04151,1.2812,0.34023
1.2969,0.0085665,1.2969,0.035757,1.2969,0.1128
1.3125,0.29591,1.3125,0.086393,1.3125,-0.1814
1.3281,0.37429,1.3281,0.08242,1.3281,-0.14057
1.3438,0.16416,1.3438,0.029223,1.3438,-0.1054
1.3594,-0.17164,1.3594,-0.04954,1.3594,-0.19215
1.375,-0.38321,1.375,-0.093403,1.375,-0.016367
1.3906,-0.30298,1.3906,-0.063425,1.3906,0.17887
1.4062,0.0003415,1.4062,0.014718,1.4062,0.1754
1.4219,0.29195,1.4219,0.077333,1.4219,0.008512
1.4375,0.3757,1.4375,0.085462,1.4375,0.041994
1.4531,0.17337,1.4531,0.042468,1.4531,0.054372
1.4688,-0.16165,1.4688,-0.03228,1.4688,-0.17196
1.4844,-0.38155,1.4844,-0.085516,1.4844,-0.20552
1.5,-0.31277,1.5,-0.071522,1.5,-0.078611
1.5156,-0.010974,1.5156,-0.0041636,1.5156,0.026851
