0,-0.11091,0,0.031443,0,0.3285
0.015625,-0.13246,0.015625,0.018546,0.015625,-0.29046
0.03125,-0.095491,0.03125,0.0020584,0.03125,-0.79284
0.046875,-0.013856,0.046875,-0.012518,0.046875,-0.97313
0.0625,0.081296,0.0625,-0.021244,0.0625,-0.76275
0.078125,0.13684,0.078125,-0.019687,0.078125,-0.27399
0.09375,0.12434,0.09375,-0.010737,0.09375,0.25647
0.10938,0.070927,0.10938,-0.00038842,0.10938,0.61042
0.125,0.018122,0.125,0.007493,0.125,0.72563
0.14062,-0.039429,0.14062,0.011371,0.14062,0.64674
0.15625,-0.10166,0.15625,0.010203,0.15625,0.37157
0.17188,-0.13092,0.17188,0.0067242,0.17188,-0.020881
0.1875,-0.1036,0.1875,0.0036784,0.1875,-0.41116
0.20312,-0.028849,0.20312,0.0016412,0.20312,-0.67777
0.21875,0.066417,0.21875,-0.00054451,0.21875,-0.6864
0.23438,0.13006,0.23438,-0.0042894,0.23438,-0.50332
0.25,0.12813,0.25,-0.0092206,0.25,-0.12686
0.26562,0.079372,0.26562,-0.012203,0.26562,0.2846
0.28125,0.026503,0.28125,-0.0094153,0.28125,0.6192
0.29688,-0.027306,0.29688,-0.0015636,0.29688,0.79399
0.3125,-0.089885,0.3125,0.0084997,0.3125,0.70622
0.32812,-0.12898,0.32812,0.018221,0.32812,0.32741
0.34375,-0.11356,0.34375,0.022659,0.34375,-0.22186
0.35938,-0.045958,0.35938,0.017793,0.35938,-0.72261
0.375,0.049674,0.375,0.0055899,0.375,-0.97495
0.39062,0.12297,0.39062,-0.010391,0.39062,-0.84241
0.40625,0.13378,0.40625,-0.026095,0.40625,-0.36252
0.42188,0.090932,0.42188,-0.029948,0.42188,0.28331
0.4375,0.036575,0.4375,-0.017073,0.4375,0.81045
0.45312,-0.017501,0.45312,0.0028808,0.45312,1.0753
0.46875,-0.081451,0.46875,0.023028,0.46875,0.91518
0.48438,-0.12861,0.48438,0.035516,0.48438,0.38926
0.5,-0.12229,0.5,0.032621,0.5,-0.31819
0.51562,-0.060189,0.51562,0.016746,0.51562,-0.91452
0.53125,0.034226,0.53125,-0.003566,0.53125,-1.1702
0.54688,0.11623,0.54688,-0.024495,0.54688,-0.9299
0.5625,0.13876,0.5625,-0.03655,0.5625,-0.29461
0.57812,0.099733,0.57812,-0.029215,0.57812,0.43947
0.59375,0.043156,0.59375,-0.0086201,0.59375,0.95463
0.60938,-0.0097289,0.60938,0.013401,0.60938,1.0728
0.625,-0.073342,0.625,0.030899,0.625,0.82869
0.64062,-0.12605,0.64062,0.034197,0.64062,0.25781
0.65625,-0.12782,0.65625,0.022713,0.65625,-0.41245
0.67188,-0.072302,0.67188,0.0051933,0.67188,-0.93525
0.6875,0.019331,0.6875,-0.012049,0.6875,-1.0718
0.70312,0.10767,0.70312,-0.025355,0.70312,-0.77944
0.71875,0.13942,0.71875,-0.026784,0.71875,-0.16274
0.73438,0.10665,0.73438,-0.016026,0.73438,0.44037
0.75,0.05031,0.75,-0.00082667,0.75,0.8173
0.76562,-0.0028057,0.76562,0.01259,0.76562,0.83707
0.78125,-0.065045,0.78125,0.020568,0.78125,0.62771
0.79688,-0.12051,0.79688,0.018874,0.79688,0.25107
0.8125,-0.13029,0.8125,0.010814,0.8125,-0.27837
0.82812,-0.083291,0.82812,0.0017902,0.82812,-0.68429
0.84375,0.0039716,0.84375,-0.0056082,0.84375,-0.84865
0.85938,0.094895,0.85938,-0.010593,0.85938,-0.67189
0.875,0.13652,0.875,-0.012134,0.875,-0.28185
0.89062,0.11271,0.89062,-0.010252,0.89062,0.17851
