0,1.7935
0.015625,1.6011-0.014123i
0.03125,0.00013265+0.01527i
0.046875,-0.0033865+0.013048i
0.0625,-0.00071133+0.0064151i
0.078125,-0.0059682+0.005889i
0.09375,-0.0032555+0.0012262i
0.10938,-0.0017696+0.0042415i
0.125,-0.0018574+0.003779i
0.14062,-0.0016305+0.0020975i
0.15625,0.00068834+0.0048955i
0.17188,0.00059109+0.0042821i
0.1875,0.0010281+0.0033505i
0.20312,-0.0015322+0.00045717i
0.21875,-0.0017316+0.0016533i
0.23438,-0.0032965-0.0014974i
0.25,0.0021334-6.1744e-05i
0.26562,-0.0013438-0.0017977i
0.28125,-0.00037326+0.0015293i
0.29688,0.001769+0.0016699i
0.3125,-0.0018638+0.0027885i
0.32812,0.00071726+0.0013751i
0.34375,-0.0015425+0.0020557i
0.35938,-0.00048134+0.001068i
0.375,-0.0017269+0.0028269i
0.39062,-0.00085026+0.0015395i
0.40625,0.00063493+0.0025421i
0.42188,-0.00066351+0.0010308i
0.4375,-0.001202+0.00055482i
0.45312,0.00018459+9.9375e-05i
0.46875,0.0016107-0.0014045i
0.48438,-0.00036208+0.0010333i
0.5,0.0011037+0.0019482i
0.51562,-0.0015042+0.00091419i
0.53125,0.00053389-0.0014174i
0.54688,-0.00016712+0.0028279i
0.5625,0.00094566-0.0019965i
0.57812,0.0049985+0.0028974i
0.59375,0.00026304+0.0029172i
0.60938,-0.0026372-0.0022176i
0.625,0.0010834+0.0006821i
0.64062,-0.00097704+0.0015272i
0.65625,0.0039624+0.0055541i
0.67188,-0.0054666+0.0026242i
0.6875,-0.0018702+0.00098153i
0.70312,0.0026452-0.00094931i
0.71875,0.0065075-0.00078189i
0.73438,0.0017496+0.003216i
0.75,-0.0025387+0.0002352i
0.76562,0.0020586-0.0043668i
0.78125,0.0023553+0.0057763i
0.79688,0.001486-0.0011265i
0.8125,0.0031163+0.0019194i
0.82812,-0.0026065+0.0034328i
0.84375,-0.0061736-0.0056397i
0.85938,0.0047632+0.0036773i
0.875,-0.0021883+0.00013921i
0.89062,-0.0035271+0.0022989i
0.90625,-0.0043652+0.0075707i
0.92188,-0.0018065+0.0027151i
0.9375,-0.0018013-0.0016864i
0.95312,-0.00017328+0.0047521i
0.96875,0.002394+0.0003197i
0.98438,-0.0015934-0.0048646i
1,-0.0016121+0.0043671i
1.0156,-0.0027225+0.0021361i
1.0312,0.0078964+0.0042536i
1.0469,0.026097+0.0028217i
1.0625,-0.025782-0.0099185i
1.0781,0.00034703+0.0065023i
1.0938,-0.0118+0.0038877i
1.1094,-0.00016061-0.0039125i
1.125,-0.0029923+0.0065563i
1.1406,-0.0063443+0.0018929i
1.1562,0.0074381-0.0023994i
1.1719,-0.0058143+0.0058412i
1.1875,-0.0066763-0.0091258i
1.2031,-0.0011135+0.0027467i
1.2188,-0.0059598+0.0015838i
1.2344,0.00502-0.0041499i
1.25,0.010449-0.013266i
1.2656,0.0090695+0.0060056i
1.2812,-0.0066566+0.0053464i
1.2969,0.0048426-0.0080773i
1.3125,0.013579+0.0073265i
1.3281,0.0010717+0.00055572i
1.3438,0.0034648+0.00068308i
1.3594,0.0046007-0.0032131i
1.375,0.011311+0.008564i
1.3906,-0.00055074+0.0095053i
1.4062,-0.010669-0.010722i
1.4219,0.022635+0.011939i
1.4375,-0.024551+0.023433i
1.4531,0.0011835-0.010126i
1.4688,0.010927+0.0014311i
1.4844,0.010626+0.0069904i
1.5,-0.005165+0.011934i
1.5156,-0.0074875-0.016502i
1.5312,-0.006723+0.001384i
1.5469,0.0037562-0.012248i
1.5625,0.010676-0.0075939i
1.5781,-0.0079056+0.0038544i
1.5938,-0.032795-0.039282i
1.6094,0.0084173+0.014994i
1.625,0.0017405-0.011868i
1.6406,0.011382-0.032344i
1.6562,0.032101+0.011683i
1.6719,-0.015362-8.5204e-06i
1.6875,0.024307-0.016839i
1.7031,0.021299+0.0097878i
1.7188,0.01795+0.026734i
1.7344,-0.0091147-0.0032162i
1.75,0.011582-0.0298i
1.7656,0.024325-0.018821i
1.7812,0.0024855+0.009906i
1.7969,0.020096+0.028813i
1.8125,-0.011048+0.018564i
1.8281,-0.011941+0.0087175i
1.8438,-0.0092254-0.014026i
1.8594,-0.027237-0.0039045i
1.875,-0.018007+0.016126i
1.8906,-0.0189-0.0093224i
1.9062,0.0057631+0.0065551i
1.9219,0.0019883+0.00063627i
1.9375,0.0037902-0.0062793i
1.9531,0.003375-0.013088i
1.9688,0.0083767-0.011804i
1.9844,0.0094751+0.018784i
2,-0.00012869+0.0024953i
2.0156,-0.0059014-0.0053741i
2.0312,-0.010538-0.0090881i
2.0469,0.020469+0.0015803i
2.0625,-0.013174-0.016263i
2.0781,0.0096807+0.01303i
2.0938,0.017927-0.011315i
2.1094,0.0083981+0.0038523i
2.125,0.019546+0.018947i
2.1406,-0.0066422+0.0059175i
2.1562,-0.031006+0.0070362i
2.1719,0.0016856-0.063094i
2.1875,0.011309+0.060526i
2.2031,-0.062571-0.0091184i
2.2188,-0.022245-0.050732i
2.2344,0.060596+0.010143i
2.25,-0.029655-0.0044617i
2.2656,-0.0079691-0.0053488i
2.2812,0.052001-0.023358i
2.2969,0.0032691-0.0097282i
2.3125,-0.027295+0.020589i
2.3281,0.029711-0.077118i
2.3438,-0.068688-0.048167i
2.3594,-0.054289-0.07264i
2.375,-0.00074609-0.0064017i
2.3906,0.024071-0.0059858i
2.4062,0.011189-0.042384i
2.4219,-0.12346-0.018223i
2.4375,-0.0034849-0.048083i
2.4531,0.020196+0.028123i
2.4688,-0.03568+0.051051i
2.4844,-0.061277-0.052674i
2.5,0.016161-0.13666i
2.5156,-0.13903-0.0070353i
2.5312,0.047773-0.13983i
2.5469,-0.054781-0.01761i
2.5625,0.026879-0.0074012i
2.5781,-0.16996+0.067488i
2.5938,-0.10757-0.18508i
2.6094,-0.072694-0.051757i
2.625,-0.095916+0.05277i
2.6406,0.011096-0.035161i
2.6562,-0.0057068+0.020284i
2.6719,-0.10324-0.0052281i
2.6875,-0.087709-0.090008i
2.7031,-0.033182+0.046285i
2.7188,-0.0068516+0.041696i
2.7344,-0.080914-0.079536i
2.75,-0.099309-0.0097994i
2.7656,-0.042842-0.016966i
2.7812,-0.056152+0.016481i
2.7969,-0.041907+0.056034i
2.8125,-0.042046-0.18623i
2.8281,-0.099687+0.052845i
2.8438,-0.13352-0.12703i
2.8594,-0.061786+0.021436i
2.875,-0.09784+0.061541i
2.8906,-0.051137+0.055698i
2.9062,0.08877-0.071098i
2.9219,-0.21791-0.0061588i
2.9375,-0.20833-0.039697i
2.9531,-0.19058+0.16789i
2.9688,-0.13349-0.0081222i
2.9844,-0.060491-0.12933i
3,-0.22056-0.044267i
3.0156,-0.15266-0.11403i
3.0312,-0.25101+0.011609i
3.0469,-0.12113+0.02362i
3.0625,-0.14294-0.010356i
3.0781,-0.16643-0.16973i
3.0938,-0.22452+0.056609i
3.1094,-0.27503-0.11622i
3.125,-0.16315+0.036291i
3.1406,-0.11253+0.047971i
3.1562,-0.11127+0.031763i
3.1719,-0.4534-0.11331i
3.1875,-0.33387-0.1724i
3.2031,-0.26561+0.039346i
3.2188,-0.19666-0.015823i
3.2344,-0.1827+0.047847i
3.25,-0.09201+0.011876i
3.2656,-0.14216-0.03006i
3.2812,-0.22291-0.034416i
3.2969,-0.33562-0.054835i
3.3125,-0.26944-0.062898i
