0,1.2807
0.015625,1.2706+0.0060969i
0.03125,0.014878-0.010131i
0.046875,-0.0039131+0.0021529i
0.0625,-0.013988-0.00087488i
0.078125,-0.0031379+0.0062855i
0.09375,0.002015-0.0013916i
0.10938,-0.0032628+0.0041873i
0.125,-0.0027885-0.00037223i
0.14062,-0.0014081+0.0053816i
0.15625,0.0041991-0.0024791i
0.17188,0.0063874+0.0072798i
0.1875,0.0031867+0.00085125i
0.20312,0.0014122+6.6236e-05i
0.21875,-0.0026413+0.0029418i
0.23438,-0.0041527-0.0043719i
0.25,-0.0040431+0.0011623i
0.26562,-0.0036442+0.0013493i
0.28125,0.00097342-0.0014865i
0.29688,-0.0022761+0.0055041i
0.3125,-0.0022931+0.006555i
0.32812,0.00072316+0.0055628i
0.34375,0.0031971-7.6296e-05i
0.35938,0.00096684-0.0030271i
0.375,0.00088384-0.0035562i
0.39062,-0.00059999-0.0014384i
0.40625,-0.00087852+0.0011933i
0.42188,-0.0060686-0.0035803i
0.4375,-0.0017648-0.0063474i
0.45312,0.0027415-0.00090599i
0.46875,-9.9649e-05+0.0024598i
0.48438,-0.0050492-0.0039961i
0.5,-0.0084657-0.0026381i
0.51562,-0.001416+0.0059134i
0.53125,-0.006627-0.00085178i
0.54688,-0.0018245-0.0048958i
0.5625,0.0031481-0.0021041i
0.57812,0.016774-0.0031448i
0.59375,0.0073138-0.0014836i
0.60938,0.0044074-0.005349i
0.625,0.0051141+0.0039826i
0.64062,0.0021947+0.003956i
0.65625,0.0021756+0.0038002i
0.67188,-0.0057806-0.0041116i
0.6875,0.0030179-0.0049224i
0.70312,-0.0021925-0.00048076i
0.71875,-0.0065651+0.012386i
0.73438,-0.0036168+0.0073313i
0.75,-0.00016233+0.0024055i
0.76562,-0.0026896-0.0081147i
0.78125,-0.0026795-0.0042646i
0.79688,-0.00039079+0.0049329i
0.8125,0.011654-0.00050458i
0.82812,0.0059352+0.0030361i
0.84375,0.00404-0.0030623i
0.85938,0.0013419-0.0027403i
0.875,-0.0013048-0.0049008i
0.89062,0.00043377+0.013563i
0.90625,-0.006345+0.006085i
0.92188,-0.0021939-0.0032102i
0.9375,-0.0075814-0.011708i
0.95312,-0.0047389+0.002142i
0.96875,0.0076291+0.0057893i
0.98438,0.008005-0.00025918i
1,-0.012145+0.0030954i
1.0156,-0.0021043+0.0032912i
1.0312,-0.010139-0.0057682i
1.0469,-0.011359+0.020274i
1.0625,-0.0034124+0.0041166i
1.0781,0.008306-0.0083034i
1.0938,0.0027833-0.018245i
1.1094,-0.0013856-0.013276i
1.125,0.0054518+0.0050127i
1.1406,0.0060019+0.0035011i
1.1562,0.0090227+0.0012633i
1.1719,-0.011369-0.00072001i
1.1875,-0.011466+0.0039934i
1.2031,-0.0081289+0.01851i
1.2188,-0.00049945+0.017935i
1.2344,0.0024383-0.0059001i
1.25,-0.00027738-0.0089479i
1.2656,-0.0015625-0.0045888i
1.2812,-0.0039056-0.0075185i
1.2969,-0.0071894+0.013261i
1.3125,0.0070548+0.018916i
1.3281,0.033992-0.026665i
1.3438,-0.011478-0.011571i
1.3594,-0.015743+0.0010451i
1.375,0.028998+0.025724i
1.3906,0.027828+0.029146i
1.4062,0.02116-0.011707i
1.4219,0.0010816-0.0045864i
1.4375,0.014385-0.0039338i
1.4531,0.018509-0.0058795i
1.4688,-0.005822+0.0011418i
1.4844,-0.042481+0.010593i
1.5,-0.038601+0.020103i
1.5156,0.011987-0.018409i
1.5312,-0.0063035-0.032249i
1.5469,0.005456-0.049272i
1.5625,0.006118-0.04831i
1.5781,-0.0054254-0.019054i
1.5938,-0.032074+0.00087164i
1.6094,-0.015165+0.0033133i
1.625,-0.050616+0.0058382i
1.6406,-0.0020455+0.038956i
1.6562,0.053513+0.0065403i
1.6719,0.040077-0.044907i
1.6875,0.028852-0.036166i
1.7031,-0.0039693-0.0059658i
1.7188,-0.017364+0.029788i
1.7344,0.026188+0.080517i
1.75,-0.00016001+0.0084899i
1.7656,-0.029285-0.0037552i
1.7812,0.0075312+0.014751i
1.7969,0.029502+0.015696i
1.8125,-0.042385+0.032582i
1.8281,-0.095994-0.070061i
1.8438,-0.01705+0.0039411i
1.8594,-0.039303+0.053372i
1.875,-0.061859+0.0022873i
1.8906,-0.064779-0.017685i
1.9062,-0.015491-0.0063631i
1.9219,0.087229-0.031043i
1.9375,0.0014274+0.062328i
1.9531,0.03226+0.029101i
1.9688,0.045805-0.066062i
1.9844,0.044599-0.057699i
2,0.020389+0.021981i
2.0156,0.013446+0.020359i
2.0312,0.05583+0.030284i
2.0469,0.034585+0.07615i
2.0625,0.049658-0.0070903i
2.0781,-0.057213-0.02318i
2.0938,-0.10798+0.05291i
2.1094,-0.066516+0.011645i
2.125,0.033167-0.010918i
2.1406,0.0521+0.052759i
2.1562,0.0074002-0.060971i
2.1719,-0.0026113-0.065618i
2.1875,-0.0083929-0.10153i
2.2031,0.01571-0.030459i
2.2188,-0.024906-0.00082745i
2.2344,-0.038529-0.010712i
2.25,-0.00052186-0.023812i
2.2656,-0.01006-0.019531i
2.2812,0.0017408-0.022201i
2.2969,-0.013181+0.0164i
2.3125,-0.10253+0.028849i
2.3281,-0.025632-0.020119i
2.3438,-0.0040207+0.060671i
2.3594,0.029291+0.022771i
2.375,-0.0026587+0.057279i
2.3906,-0.059245+0.089064i
2.4062,-0.057555-0.053202i
2.4219,-0.016302-0.04325i
2.4375,0.089159-0.016981i
2.4531,0.011455+0.080943i
2.4688,-0.041951+0.095891i
2.4844,-0.16133-0.010849i
2.5,-0.068215-0.085957i
2.5156,0.003951-0.041435i
2.5312,0.0071255-0.086962i
2.5469,0.025626-0.0046698i
2.5625,-0.065045-0.017125i
2.5781,-0.091738+0.030317i
2.5938,-0.099362-0.06829i
2.6094,-0.037801-0.064174i
2.625,-0.012933-0.069761i
2.6406,0.0090785-0.046842i
2.6562,-0.006675+0.042421i
2.6719,-0.086263+0.02419i
2.6875,-0.074577-0.027404i
2.7031,-0.03872+0.0015062i
2.7188,-0.043029-0.0025669i
2.7344,-0.014747+0.006521i
2.75,0.017964-0.010943i
2.7656,-0.021041+0.043902i
2.7812,-0.081326+0.032772i
2.7969,-0.038612-0.014611i
2.8125,-0.018613-0.03818i
2.8281,-0.029845-0.063025i
2.8438,-0.013344+0.04013i
2.8594,-0.029253+0.043777i
2.875,-0.089755+0.056959i
2.8906,-0.1056+0.03725i
2.9062,-0.082482-0.033415i
2.9219,-0.040094-0.033001i
2.9375,-0.042261-0.033666i
2.9531,-0.049083-0.016399i
2.9688,-0.036877-0.0023926i
2.9844,-0.051851-0.014944i
3,-0.037997-0.037762i
3.0156,-0.0033893+0.0024334i
3.0312,-0.033406+0.034575i
3.0469,-0.069732-0.040346i
3.0625,-0.030375-0.089394i
3.0781,0.01449-0.060193i
3.0938,0.047439-0.0097639i
3.1094,-0.0010203+0.048483i
3.125,-0.073774+0.077826i
3.1406,-0.094074-8.3184e-05i
3.1562,-0.071801-0.03524i
3.1719,-0.070896-0.062368i
3.1875,-0.0037596-0.049282i
3.2031,-0.0093075+0.012705i
3.2188,-0.048765+0.030115i
3.2344,-0.074809+0.0076238i
3.25,-0.075506-0.013037i
3.2656,-0.072236-0.04244i
3.2812,-0.019568-0.040903i
3.2969,-0.01523+0.0054449i
3.3125,-0.057977+0.024932i
3.3281,-0.068555+0.004153i
3.3438,-0.085173-0.013513i
3.3594,-0.047586-0.065207i
3.375,-0.011017-0.038422i
3.3906,0.0038748-0.0065864i
3.4062,-0.0053563+0.042283i
3.4219,-0.073844+0.035375i
3.4375,-0.086889+0.016426i
3.4531,-0.11477-0.016799i
3.4688,-0.050919-0.046005i
3.4844,-0.025625-0.023917i
3.5,-0.0067332-0.010164i
3.5156,-0.029234+0.015338i
3.5312,-0.059507+0.028927i
3.5469,-0.076228+0.0056682i
3.5625,-0.069712-0.017546i
3.5781,-0.083043-0.023673i
3.5938,-0.067311-0.050015i
3.6094,-0.026959-0.017688i
3.625,-0.038596-0.014734i
3.6406,-0.050083-0.013981i
3.6562,-0.052309-0.0079098i
3.6719,-0.043053-0.0085021i
3.6875,-0.033177-0.016792i
3.7031,-0.033537-0.011394i
3.7188,-0.049072+0.0057106i
3.7344,-0.059576+0.0065329i
3.75,-0.054268-0.015367i
3.7656,-0.052323-0.014413i
3.7812,-0.046831-0.029103i
3.7969,-0.028304-0.0082043i
3.8125,-0.04418+0.022348i
3.8281,-0.056741+0.012696i
3.8438,-0.065807+0.0094438i
3.8594,-0.077434-0.010582i
3.875,-0.053692-0.031125i
3.8906,-0.033923-0.0057444i
3.9062,-0.032061+0.0099291i
3.9219,-0.048933+0.025537i
3.9375,-0.069592+0.020976i
3.9531,-0.077284+0.014757i
3.9688,-0.089468-0.0010497i
3.9844,-0.082991-0.026098i
4,-0.042805-0.027143i
4.0156,-0.01914-0.0052076i
4.0312,-0.014891+0.0031057i
4.0469,-0.036361+0.020884i
4.0625,-0.059555+0.021164i
4.0781,-0.067049+0.0091843i
4.0938,-0.074488+0.00026657i
4.1094,-0.077092-0.020036i
4.125,-0.061283-0.027574i
4.1406,-0.050642-0.021026i
4.1562,-0.04687-0.010823i
4.1719,-0.046089+0.0021143i
4.1875,-0.053362+0.006932i
4.2031,-0.066451+0.0048565i
4.2188,-0.076727-0.0055223i
4.2344,-0.068862-0.019587i
4.25,-0.060023-0.024236i
4.2656,-0.05028-0.02025i
4.2812,-0.042585-0.010616i
4.2969,-0.050721+0.0076166i
4.3125,-0.063452+0.0059597i
4.3281,-0.065314+0.0040233i
4.3438,-0.075423+0.0013686i
4.3594,-0.082058-0.0147i
4.375,-0.072119-0.026723i
4.3906,-0.063304-0.028758i
4.4062,-0.055579-0.025065i
4.4219,-0.046093-0.020125i
4.4375,-0.0445-0.0047952i
4.4531,-0.052023+0.0083244i
4.4688,-0.066426+0.015947i
4.4844,-0.082579+0.014129i
4.5,-0.089067-0.001692i
4.5156,-0.088731-0.0030345i
4.5312,-0.08523-0.013504i
4.5469,-0.075896-0.015145i
4.5625,-0.073884-0.014031i
4.5781,-0.07545-0.015485i
4.5938,-0.071973-0.015746i
4.6094,-0.068443-0.016179i
4.625,-0.062815-0.013891i
4.6406,-0.060689-0.009775i
4.6562,-0.057743-0.0030496i
4.6719,-0.063443+0.0077671i
4.6875,-0.071144+0.0027047i
4.7031,-0.066832+0.0053801i
4.7188,-0.070184+0.014199i
4.7344,-0.086482+0.011932i
4.75,-0.084792-0.0028747i
4.7656,-0.085506-0.0014065i
4.7812,-0.091687-0.009465i
4.7969,-0.087273-0.020889i
4.8125,-0.075939-0.023595i
4.8281,-0.066955-0.022157i
4.8438,-0.064308-0.016525i
4.8594,-0.067006-0.016617i
4.875,-0.059833-0.013603i
4.8906,-0.061321-0.0048368i
4.9062,-0.067748-0.0066154i
4.9219,-0.069594-0.007589i
4.9375,-0.071086-0.0090558i
4.9531,-0.070124-0.0090577i
4.9688,-0.069708-0.007241i
4.9844,-0.070409-0.0023455i
5,-0.074711+0.0034256i
5.0156,-0.081352+0.0041717i
5.0312,-0.086277-0.0018806i
5.0469,-0.085423-0.0043233i
5.0625,-0.088458-0.0041715i
5.0781,-0.092493-0.013434i
5.0938,-0.087883-0.019008i
5.1094,-0.081847-0.018369i
5.125,-0.079639-0.01488i
5.1406,-0.079883-0.013893i
5.1562,-0.075586-0.007806i
5.1719,-0.079942-6.9247e-05i
5.1875,-0.08697+0.0012762i
5.2031,-0.086726-0.0011948i
5.2188,-0.086449-0.0037597i
5.2344,-0.084362-0.0054749i
5.25,-0.086074-0.002328i
5.2656,-0.090777-0.011988i
5.2812,-0.087136-0.017342i
5.2969,-0.081889-0.014652i
5.3125,-0.080602-0.014819i
5.3281,-0.078006-0.013078i
5.3438,-0.07548-0.010337i
5.3594,-0.077338-0.0047685i
5.375,-0.081028-0.0018577i
5.3906,-0.084291+0.00025196i
5.4062,-0.089529+0.0028326i
5.4219,-0.096377-0.0014674i
5.4375,-0.099181-0.0077144i
5.4531,-0.098698-0.01337i
5.4688,-0.09758-0.017511i
5.4844,-0.09349-0.016586i
5.5,-0.095269-0.013517i
5.5156,-0.096322-0.013255i
5.5312,-0.094738-0.011723i
5.5469,-0.096837-0.010446i
5.5625,-0.098029-0.01276i
5.5781,-0.09397-0.012986i
5.5938,-0.095351-0.0092339i
5.6094,-0.098866-0.0056719i
5.625,-0.10568-0.0044831i
5.6406,-0.10954-0.0082002i
5.6562,-0.10856-0.011776i
5.6719,-0.10486-0.011565i
5.6875,-0.10509-0.010027i
5.7031,-0.105-0.010355i
5.7188,-0.10372-0.010128i
5.7344,-0.10206-0.010148i
5.75,-0.10331-0.010893i
5.7656,-0.10463-0.011571i
5.7812,-0.10788-0.012029i
5.7969,-0.10871-0.013031i
5.8125,-0.11302-0.011924i
5.8281,-0.11577-0.012883i
5.8438,-0.11794-0.014907i
5.8594,-0.11939-0.014709i
5.875,-0.12396-0.013265i
5.8906,-0.12671-0.013494i
5.9062,-0.12802-0.015781i
5.9219,-0.12708-0.016592i
5.9375,-0.12629-0.016828i
5.9531,-0.12388-0.016723i
5.9688,-0.12471-0.016218i
5.9844,-0.12422-0.017363i
6,-0.12518-0.014471i
6.0156,-0.12947-0.016353i
6.0312,-0.12298-0.015883i
6.0469,-0.12867-0.0087591i
6.0625,-0.13152-0.0055096i
6.0781,-0.13415-0.0038702i
6.0938,-0.13646-0.0056181i
6.1094,-0.13918-0.0084626i
6.125,-0.14189-0.010056i
6.1406,-0.14477-0.011177i
6.1562,-0.14775-0.011833i
6.1719,-0.14983-0.011399i
6.1875,-0.15446-0.012451i
6.2031,-0.16085-0.014667i
6.2188,-0.16682-0.017064i
6.2344,-0.17088-0.016182i
6.25,-0.17526-0.01682i
6.2656,-0.17167-0.01396i
6.2812,-0.17274-0.0082252i
6.2969,-0.17142-0.0061635i
6.3125,-0.17174-0.0064336i
6.3281,-0.17176-0.0068322i
6.3438,-0.17509-0.0041722i
6.3594,-0.1805-0.0071153i
6.375,-0.18332-0.0066318i
6.3906,-0.18979-0.0039631i
6.4062,-0.19636-0.00459i
6.4219,-0.20203-0.0048783i
6.4375,-0.20785-0.0045467i
6.4531,-0.21431-0.0020336i
6.4688,-0.22284-0.00099564i
6.4844,-0.2305-0.00012328i
6.5,-0.24085+0.00083343i
6.5156,-0.24941-0.0008854i
6.5312,-0.25638-0.0016643i
6.5469,-0.26333-0.0014776i
6.5625,-0.27447+0.00099757i
6.5781,-0.28477+0.00036702i
6.5938,-0.29344-0.0024668i
6.6094,-0.30054-0.0016587i
6.625,-0.31083+0.0037772i
6.6406,-0.31847+0.003059i
6.6562,-0.32215-0.0016698i
6.6719,-0.32888+0.002775i
6.6875,-0.34278+0.0066837i
6.7031,-0.3522+0.0063581i
6.7188,-0.36639+0.0040681i
6.7344,-0.38577-0.0019563i
6.75,-0.40332-0.0047367i
6.7656,-0.41367-0.0011131i
6.7812,-0.43301+0.0011904i
6.7969,-0.45502+0.0011241i
6.8125,-0.47087+0.0062489i
6.8281,-0.49171+0.013046i
6.8438,-0.51786+0.017306i
6.8594,-0.54024+0.021793i
6.875,-0.56688+0.030614i
6.8906,-0.59728+0.043899i
6.9062,-0.62405+0.058181i
6.9219,-0.65912+0.071369i
6.9375,-0.69669+0.084131i
6.9531,-0.73193+0.10104i
6.9688,-0.77932+0.12695i
6.9844,-0.82218+0.15893i
7,-0.87534+0.19822i
7.0156,-0.92366+0.23407i
7.0312,-0.96399+0.28488i
7.0469,-1.0214+0.35336i
7.0625,-1.0859+0.43652i
7.0781,-1.151+0.52373i
7.0938,-1.2127+0.62677i
7.1094,-1.2789+0.75495i
7.125,-1.3516+0.908i
7.1406,-1.4142+1.1132i
7.1562,-1.4408+1.3628i
7.1719,-1.412+1.7142i
7.1875,-1.2938+2.1323i
7.2031,-1.0213+2.5854i
7.2188,-0.47713+2.9709i
7.2344,0.40803+3.0665i
7.25,1.4601+2.7601i
7.2656,2.237+1.7244i
7.2812,2.0589+0.58537i
7.2969,1.4392+0.12135i
7.3125,1.0389+0.11618i
7.3281,0.79457+0.23052i
7.3438,0.69352+0.31177i
7.3594,0.64894+0.34252i
7.375,0.61916+0.33323i
7.3906,0.60012+0.32022i
7.4062,0.574+0.31145i
7.4219,0.54906+0.29816i
7.4375,0.53225+0.28093i
7.4531,0.51342+0.26537i
7.4688,0.49999+0.25156i
7.4844,0.49472+0.24124i
7.5,0.48446+0.22614i
7.5156,0.47306+0.20552i
7.5312,0.46271+0.18801i
7.5469,0.4557+0.17105i
7.5625,0.44346+0.15362i
7.5781,0.43+0.13642i
7.5938,0.41572+0.11958i
7.6094,0.39999+0.10649i
7.625,0.38514+0.09197i
7.6406,0.37226+0.079109i
7.6562,0.35794+0.06801i
7.6719,0.34314+0.060778i
7.6875,0.32914+0.052184i
7.7031,0.31478+0.045467i
7.7188,0.29704+0.039137i
7.7344,0.28029+0.039651i
7.75,0.26943+0.039845i
7.7656,0.25934+0.038476i
7.7812,0.25214+0.039067i
7.7969,0.24343+0.039556i
7.8125,0.23672+0.039639i
7.8281,0.23104+0.039157i
7.8438,0.22538+0.038654i
7.8594,0.22016+0.036566i
7.875,0.21531+0.034922i
7.8906,0.21027+0.035165i
7.9062,0.20525+0.035491i
7.9219,0.20148+0.034675i
7.9375,0.19774+0.032665i
7.9531,0.19555+0.030968i
7.9688,0.19328+0.02797i
7.9844,0.1892+0.025155i
8,0.18373+0.022074i
8.0156,0.17818+0.01967i
8.0312,0.17249+0.017999i
8.0469,0.16755+0.017215i
8.0625,0.1632+0.017155i
8.0781,0.15923+0.017604i
8.0938,0.15413+0.018216i
8.1094,0.15064+0.019772i
8.125,0.14822+0.019863i
8.1406,0.14683+0.019509i
8.1562,0.14602+0.019784i
8.1719,0.14488+0.019484i
8.1875,0.14248+0.018378i
8.2031,0.13986+0.018362i
8.2188,0.13823+0.018202i
8.2344,0.13671+0.0174i
8.25,0.13469+0.017012i
8.2656,0.13144+0.016618i
8.2812,0.12869+0.015736i
8.2969,0.12654+0.014751i
8.3125,0.12339+0.01564i
8.3281,0.12068+0.017554i
8.3438,0.12004+0.01937i
8.3594,0.12074+0.01842i
8.375,0.12013+0.016202i
8.3906,0.11844+0.01374i
8.4062,0.11559+0.0118i
8.4219,0.11269+0.011239i
8.4375,0.10963+0.011026i
8.4531,0.10735+0.011099i
8.4688,0.10496+0.01054i
8.4844,0.10257+0.010394i
8.5,0.10013+0.010534i
8.5156,0.097546+0.011058i
8.5312,0.096039+0.012966i
8.5469,0.095755+0.01521i
8.5625,0.096073+0.01526i
8.5781,0.096082+0.013369i
8.5938,0.094716+0.011371i
8.6094,0.093091+0.011261i
8.625,0.09201+0.011693i
8.6406,0.091195+0.012502i
8.6562,0.090815+0.011934i
8.6719,0.089692+0.011026i
8.6875,0.088672+0.010543i
8.7031,0.087188+0.010004i
8.7188,0.085416+0.0097346i
8.7344,0.083891+0.010203i
8.75,0.082696+0.010479i
8.7656,0.082177+0.010352i
8.7812,0.081435+0.0097552i
8.7969,0.079852+0.0095111i
8.8125,0.077959+0.0097821i
8.8281,0.076958+0.0098563i
8.8438,0.076368+0.0099306i
8.8594,0.076039+0.009631i
8.875,0.076117+0.008633i
8.8906,0.075203+0.0076603i
8.9062,0.073351+0.0073999i
8.9219,0.071716+0.0080741i
8.9375,0.070745+0.0087626i
8.9531,0.070401+0.0089441i
8.9688,0.07068+0.0082205i
8.9844,0.070496+0.0071358i
9,0.069493+0.0064119i
9.0156,0.06818+0.0064591i
9.0312,0.067283+0.0067105i
9.0469,0.066642+0.0063311i
9.0625,0.065712+0.005823i
9.0781,0.064407+0.0057822i
9.0938,0.063274+0.0064665i
9.1094,0.062528+0.0072379i
9.125,0.062264+0.0072021i
9.1406,0.062113+0.0067753i
9.1562,0.062066+0.0064426i
9.1719,0.061727+0.0062619i
9.1875,0.061481+0.0064988i
9.2031,0.061513+0.0063477i
9.2188,0.061285+0.0057612i
9.2344,0.060757+0.0051475i
9.25,0.059579+0.0044723i
9.2656,0.058003+0.0042649i
9.2812,0.056823+0.0045215i
9.2969,0.055844+0.0048521i
9.3125,0.055317+0.0053686i
9.3281,0.055054+0.0058921i
9.3438,0.055157+0.006758i
9.3594,0.055471+0.0072608i
9.375,0.055251+0.0070988i
9.3906,0.054656+0.0059821i
9.4062,0.054038+0.0046606i
9.4219,0.052872+0.0040612i
9.4375,0.051869+0.0043582i
9.4531,0.051118+0.0051988i
9.4688,0.05078+0.0058675i
9.4844,0.050301+0.0055852i
9.5,0.04936+0.0053904i
9.5156,0.049172+0.0057332i
9.5312,0.049911+0.0062078i
9.5469,0.050194+0.006224i
9.5625,0.04977+0.0062041i
9.5781,0.049312+0.0059069i
9.5938,0.048957+0.0052976i
9.6094,0.048803+0.0040411i
9.625,0.047839+0.0032116i
9.6406,0.046212+0.0035112i
9.6562,0.044486+0.0047432i
9.6719,0.043703+0.0063661i
9.6875,0.04437+0.0073681i
9.7031,0.046137+0.0071144i
9.7188,0.047426+0.0053537i
9.7344,0.047333+0.0034519i
9.75,0.046164+0.0022026i
9.7656,0.044222+0.0018629i
9.7812,0.042469+0.0026774i
9.7969,0.04189+0.0040131i
9.8125,0.042294+0.0050244i
9.8281,0.042875+0.0053901i
9.8438,0.043269+0.0053387i
9.8594,0.043221+0.0047293i
9.875,0.042603+0.0039577i
9.8906,0.041627+0.0034113i
9.9062,0.040839+0.0034826i
9.9219,0.040565+0.0040146i
9.9375,0.040695+0.0047314i
9.9531,0.04091+0.0048581i
9.9688,0.040518+0.0043457i
9.9844,0.039832+0.0038726i
10,0.039329+0.0035856i
10.016,0.038999+0.0037587i
10.031,0.039347+0.0039445i
10.047,0.039544+0.0039319i
10.062,0.039265+0.0040823i
10.078,0.038841+0.0041623i
10.094,0.038228+0.0037418i
