0,-0.026768,0,0.00092254,0,0.061945
0.015625,-0.028648,0.015625,0.0017508,0.015625,0.0068852
0.03125,-0.019085,0.03125,0.0030286,0.03125,-0.067105
0.046875,-0.0029125,0.046875,0.0033654,0.046875,-0.15198
0.0625,0.015328,0.0625,0.0018625,0.0625,-0.17631
0.078125,0.028641,0.078125,-0.00097273,0.078125,-0.13436
0.09375,0.030293,0.09375,-0.0032997,0.09375,-0.015492
0.10938,0.01955,0.10938,-0.0032968,0.10938,0.10987
0.125,0.0035965,0.125,-0.00061601,0.125,0.19752
0.14062,-0.013079,0.14062,0.0031694,0.14062,0.20366
0.15625,-0.026124,0.15625,0.0056418,0.15625,0.11729
0.17188,-0.02998,0.17188,0.0053451,0.17188,-0.023186
0.1875,-0.021492,0.1875,0.0026705,0.1875,-0.16067
0.20312,-0.0044941,0.20312,-0.00051411,0.20312,-0.20447
0.21875,0.014915,0.21875,-0.0022835,0.21875,-0.16199
0.23438,0.028041,0.23438,-0.0019662,0.23438,-0.067551
0.25,0.031121,0.25,-0.00033117,0.25,0.031409
0.26562,0.02234,0.26562,0.0011759,0.26562,0.10534
0.28125,0.0068224,0.28125,0.0016358,0.28125,0.13759
0.29688,-0.010371,0.29688,0.0013,0.29688,0.12236
0.3125,-0.02385,0.3125,0.0011076,0.3125,0.10231
0.32812,-0.028623,0.32812,0.0017601,0.32812,0.038477
0.34375,-0.022326,0.34375,0.0029168,0.34375,-0.054001
0.35938,-0.0063856,0.35938,0.0033886,0.35938,-0.13451
0.375,0.012547,0.375,0.0022037,0.375,-0.17669
0.39062,0.02638,0.39062,-0.00040538,0.39062,-0.15351
0.40625,0.031056,0.40625,-0.0028585,0.40625,-0.062294
0.42188,0.024981,0.42188,-0.0033282,0.42188,0.071264
0.4375,0.010581,0.4375,-0.0012328,0.4375,0.1781
0.45312,-0.0065627,0.45312,0.0022526,0.45312,0.20923
0.46875,-0.021506,0.46875,0.0049647,0.46875,0.14143
0.48438,-0.029139,0.48438,0.0053176,0.48438,0.020436
0.5,-0.024557,0.5,0.00333,0.5,-0.10854
0.51562,-0.0095389,0.51562,0.00044906,0.51562,-0.18309
0.53125,0.010009,0.53125,-0.0015601,0.53125,-0.18036
0.54688,0.025961,0.54688,-0.0018339,0.54688,-0.11242
0.5625,0.032027,0.5625,-0.00078338,0.5625,-0.0092504
0.57812,0.02637,0.57812,0.00050161,0.57812,0.07257
0.59375,0.011947,0.59375,0.0011681,0.59375,0.1328
0.60938,-0.0049196,0.60938,0.0012187,0.60938,0.14225
0.625,-0.019764,0.625,0.0012818,0.625,0.13231
0.64062,-0.028806,0.64062,0.0018902,0.64062,0.062506
0.65625,-0.026198,0.65625,0.0028867,0.65625,-0.037721
0.67188,-0.013046,0.67188,0.0033641,0.67188,-0.11962
