0,-0.031982,0,0.014594,0,0.14421
0.015625,-0.033984,0.015625,0.013529,0.015625,-0.056137
0.03125,-0.022986,0.03125,0.0074171,0.03125,-0.23365
0.046875,-0.0062464,0.046875,-0.0010904,0.046875,-0.30574
0.0625,0.013316,0.0625,-0.0082668,0.0625,-0.26578
0.078125,0.0281,0.078125,-0.011045,0.078125,-0.12358
0.09375,0.032083,0.09375,-0.0083603,0.09375,0.074436
0.10938,0.022669,0.10938,-0.001862,0.10938,0.20954
0.125,0.0047517,0.125,0.0051091,0.125,0.26347
0.14062,-0.015026,0.14062,0.0096128,0.14062,0.22096
0.15625,-0.030693,0.15625,0.010198,0.15625,0.084084
0.17188,-0.034437,0.17188,0.0071899,0.17188,-0.056572
0.1875,-0.024853,0.1875,0.0022633,0.1875,-0.18803
0.20312,-0.0089105,0.20312,-0.0023794,0.20312,-0.18678
0.21875,0.011132,0.21875,-0.0049257,0.21875,-0.17855
0.23438,0.02648,0.23438,-0.004768,0.23438,-0.094726
0.25,0.031428,0.25,-0.0025694,0.25,0.028744
0.26562,0.02359,0.26562,0.00027326,0.26562,0.12277
0.28125,0.0078599,0.28125,0.0024995,0.28125,0.18206
0.29688,-0.011919,0.29688,0.0036085,0.29688,0.16938
0.3125,-0.028371,0.3125,0.0037779,0.3125,0.11421
0.32812,-0.034506,0.32812,0.0035619,0.32812,0.014305
0.34375,-0.026631,0.34375,0.0033225,0.34375,-0.078432
0.35938,-0.012153,0.35938,0.0028869,0.35938,-0.14621
0.375,0.0074813,0.375,0.0019163,0.375,-0.18228
0.39062,0.02397,0.39062,0.00016717,0.39062,-0.15065
0.40625,0.031144,0.40625,-0.0020716,0.40625,-0.07934
0.42188,0.025761,0.42188,-0.0038443,0.42188,0.028498
0.4375,0.010713,0.4375,-0.0039823,0.4375,0.14628
0.45312,-0.0077021,0.45312,-0.0017875,0.45312,0.1776
0.46875,-0.024969,0.46875,0.0022428,0.46875,0.20924
0.48438,-0.033779,0.48438,0.0065648,0.48438,0.11375
0.5,-0.028189,0.5,0.0092912,0.5,-0.022897
0.51562,-0.01453,0.51562,0.0088876,0.51562,-0.15906
0.53125,0.0042558,0.53125,0.0050233,0.53125,-0.24794
0.54688,0.021795,0.54688,-0.0010167,0.54688,-0.2368
0.5625,0.031811,0.5625,-0.006765,0.5625,-0.14879
0.57812,0.029171,0.57812,-0.009478,0.57812,0.018684
0.59375,0.014493,0.59375,-0.007503,0.59375,0.18861
0.60938,-0.0044521,0.60938,-0.001395,0.60938,0.27844
0.625,-0.022051,0.625,0.006126,0.625,0.2674
0.64062,-0.032993,0.64062,0.011773,0.64062,0.14441
0.65625,-0.028951,0.65625,0.013235,0.65625,-0.040597
0.67188,-0.016639,0.67188,0.0097157,0.67188,-0.21223
0.6875,0.0016809,0.6875,0.0024517,0.6875,-0.30157
0.70312,0.020519,0.70312,-0.005512,0.70312,-0.27379
0.71875,0.032237,0.71875,-0.010729,0.71875,-0.14495
0.73438,0.032146,0.73438,-0.010736,0.73438,0.061802
0.75,0.018938,0.75,-0.0054198,0.75,0.2374
0.76562,8.1519e-05,0.76562,0.0026104,0.76562,0.30424
0.78125,-0.019239,0.78125,0.0097154,0.78125,0.25979
0.79688,-0.032559,0.79688,0.013092,0.79688,0.10714
0.8125,-0.030094,0.8125,0.011627,0.8125,-0.076105
0.82812,-0.017473,0.82812,0.0059988,0.82812,-0.24402
0.84375,0.00041477,0.84375,-0.0014402,0.84375,-0.26411
0.85938,0.0191,0.85938,-0.0075016,0.85938,-0.22109
0.875,0.032368,0.875,-0.0096891,0.875,-0.10287
0.89062,0.033253,0.89062,-0.0072191,0.89062,0.086992
0.90625,0.022088,0.90625,-0.0014827,0.90625,0.2047
0.92188,0.0042717,0.92188,0.0046933,0.92188,0.25971
0.9375,-0.014863,0.9375,0.0088047,0.9375,0.20993
0.95312,-0.029533,0.95312,0.0095472,0.95312,0.081579
0.96875,-0.030359,0.96875,0.007096,0.96875,-0.070815
0.98438,-0.018896,0.98438,0.0027729,0.98438,-0.18815
1,-0.00079866,1,-0.0016239,1,-0.23075
1.0156,0.018336,1.0156,-0.0044565,1.0156,-0.18723
1.0312,0.032197,1.0312,-0.0049587,1.0312,-0.086018
1.0469,0.034152,1.0469,-0.0033826,1.0469,0.037368
1.0625,0.024455,1.0625,-0.00064864,1.0625,0.1615
1.0781,0.0078728,1.0781,0.0020984,1.0781,0.19793
1.0938,-0.011103,1.0938,0.00409,1.0938,0.18161
1.1094,-0.026367,1.1094,0.005045,1.1094,0.10705
1.125,-0.029808,1.125,0.0050334,1.125,0.0023951
1.1406,-0.020459,1.1406,0.0042285,1.1406,-0.11185
1.1562,-0.0038234,1.1562,0.0026832,1.1562,-0.17615
1.1719,0.015664,1.1719,0.00057781,1.1719,-0.19819
1.1875,0.031114,1.1875,-0.0017172,1.1875,-0.14525
1.2031,0.035726,1.2031,-0.0035915,1.2031,-0.042475
1.2188,0.027612,1.2188,-0.0041813,1.2188,0.071842
1.2344,0.011066,1.2344,-0.0028392,1.2344,0.16155
1.25,-0.0078794,1.25,0.00034506,1.25,0.19826
1.2656,-0.024044,1.2656,0.004369,1.2656,0.18663
1.2812,-0.029328,1.2812,0.0076904,1.2812,0.070641
1.2969,-0.021743,1.2969,0.0088679,1.2969,-0.067658
1.3125,-0.0071563,1.3125,0.0070437,1.3125,-0.19146
1.3281,0.011873,1.3281,0.0025534,1.3281,-0.25006
1.3438,0.028169,1.3438,-0.0029645,1.3438,-0.2284
1.3594,0.03605,1.3594,-0.0072677,1.3594,-0.10038
1.375,0.031036,1.375,-0.008264,1.375,0.069931
1.3906,0.015097,1.3906,-0.005153,1.3906,0.21564
1.4062,-0.0048619,1.4062,0.0008854,1.4062,0.28594
1.4219,-0.022661,1.4219,0.0072877,1.4219,0.23172
1.4375,-0.029964,1.4375,0.01142,1.4375,0.090883
1.4531,-0.023413,1.4531,0.011576,1.4531,-0.083172
1.4688,-0.0091221,1.4688,0.0074696,1.4688,-0.23312
1.4844,0.0089076,1.4844,0.00059053,1.4844,-0.28341
1.5,0.026214,1.5,-0.0061712,1.5,-0.24001
1.5156,0.036002,1.5156,-0.0099286,1.5156,-0.10205
1.5312,0.032997,1.5312,-0.0089193,1.5312,0.10027
1.5469,0.018482,1.5469,-0.0035372,1.5469,0.22926
1.5625,-0.0014007,1.5625,0.0036688,1.5625,0.28266
1.5781,-0.019869,1.5781,0.0096092,1.5781,0.23044
1.5938,-0.02992,1.5938,0.01203,1.5938,0.072351
1.6094,-0.026028,1.6094,0.010157,1.6094,-0.10084
1.625,-0.011797,1.625,0.0047912,1.625,-0.24692
1.6406,0.0068999,1.6406,-0.001872,1.6406,-0.26291
1.6562,0.025258,1.6562,-0.0070734,1.6562,-0.21212
