0,1.5513
0.015625,1.6347+0.10759i
0.03125,0.025222-0.0071765i
0.046875,0.021108+0.0037425i
0.0625,0.018035+0.0070243i
0.078125,0.032986+0.0070834i
0.09375,0.032946-0.00055991i
0.10938,0.023423-0.0379i
0.125,0.012274-0.019917i
0.14062,0.013264+0.025364i
0.15625,-0.010564+0.015649i
0.17188,-0.015616-0.0033719i
0.1875,-0.018315-0.0015147i
0.20312,-0.032998+0.030834i
0.21875,-0.015273+0.0072794i
0.23438,-0.0011341-0.007829i
0.25,0.010785-0.0060882i
0.26562,0.0011698+0.021629i
0.28125,-0.0025772+0.015137i
0.29688,-0.0091048+0.013578i
0.3125,-0.010332-0.0038077i
0.32812,0.005827-0.0074162i
0.34375,0.011734-0.0081714i
0.35938,0.010396+0.0046586i
0.375,0.0097714+0.0036303i
0.39062,0.0094721+0.0075557i
0.40625,-0.0073956+0.01036i
0.42188,-0.0073078-4.0765e-05i
0.4375,-0.0065805-0.02579i
0.45312,0.0036287-0.017202i
0.46875,0.0064975-0.0089296i
0.48438,0.0069045+0.0057537i
0.5,0.0005933+0.018966i
0.51562,-0.032046-0.039477i
0.53125,0.014785+0.0045941i
0.54688,0.0098994+0.0049152i
0.5625,-0.00085748-0.024399i
0.57812,0.0057126-0.015343i
0.59375,0.023021-0.023538i
0.60938,0.011307+0.0044311i
0.625,-0.0025086+0.0064629i
0.64062,-0.010874+0.015987i
0.65625,0.013387+0.0052368i
0.67188,-0.0015179-0.0056767i
0.6875,-0.0014787-0.012095i
0.70312,0.0071431-0.0082415i
0.71875,0.0064266+0.00056958i
0.73438,0.0012211+0.0089461i
0.75,-0.0028751+0.0023943i
0.76562,-0.0060258+0.0011441i
0.78125,-0.010089-0.00025784i
0.79688,-0.0016675-0.006162i
0.8125,-0.0034659-0.0020773i
0.82812,-0.04095-0.015925i
0.84375,0.024476-0.027881i
0.85938,0.009306+0.0018581i
0.875,-0.0012264+0.0038635i
0.89062,-0.0046371-0.0023341i
0.90625,-0.0018518+0.012023i
0.92188,-0.0053632+0.018642i
0.9375,-0.018044+0.0038914i
0.95312,-0.023082-0.0047516i
0.96875,-4.2423e-05+0.011874i
0.98438,-0.0028175+0.019771i
1,0.00063372+0.032555i
1.0156,0.0033046+0.023377i
1.0312,-0.014048+0.018826i
1.0469,-0.049333+0.024094i
1.0625,-0.01048-0.027336i
1.0781,0.00044076-0.021029i
1.0938,0.014402+0.0011145i
1.1094,0.0063559+0.011642i
1.125,-0.00080268+0.015213i
