0,1.0774
0.015625,1.0646-0.015618i
0.03125,0.0017168+0.00028544i
0.046875,-0.012213+0.0044998i
0.0625,0.0024531+0.0024118i
0.078125,0.004305+0.0035821i
0.09375,-0.001314-0.0033628i
0.10938,-0.0067684-0.0022726i
0.125,0.017953-0.0049715i
0.14062,0.0090963-0.012428i
0.15625,-0.010452-0.00061333i
0.17188,-0.0050358+0.0070629i
0.1875,-0.0040601-0.0059358i
0.20312,-0.0052397-0.0046113i
0.21875,1.317e-06-0.001374i
0.23438,0.0062452-0.0070058i
0.25,-0.01827-0.00068935i
0.26562,-0.0012751-0.0051582i
0.28125,-0.012814-0.015031i
0.29688,-0.0059708-0.00096481i
0.3125,0.018741-0.0016857i
0.32812,0.0030139+0.0054672i
0.34375,-0.0061923+0.0067106i
0.35938,-0.003579+0.0094713i
0.375,0.0031404+0.022451i
0.39062,-0.0011605+0.011473i
0.40625,-0.0087717-0.008098i
0.42188,-0.0046265-0.0026735i
0.4375,-0.0050472+0.011139i
0.45312,0.012598+0.0030879i
0.46875,0.011612+0.011064i
0.48438,-0.0012907+0.0093113i
0.5,0.0047273-0.012134i
0.51562,0.0037502-0.010954i
0.53125,0.00059389+0.0046931i
0.54688,0.0078686-0.0067258i
0.5625,0.019213-0.015239i
0.57812,0.00057528+0.013313i
0.59375,-0.012717+0.015115i
0.60938,-0.0098766-0.0045229i
0.625,-0.0047933-0.012057i
0.64062,0.0048614-0.0054741i
0.65625,-0.011333+0.0072711i
0.67188,0.024999+0.023655i
0.6875,-0.002506-0.0031726i
0.70312,-0.011954+0.0024514i
0.71875,0.0022966-0.0046061i
0.73438,0.011109-0.023872i
0.75,-0.017862-0.02042i
0.76562,0.015819-0.018192i
0.78125,0.025955-0.012272i
0.79688,0.0084849-0.0076546i
0.8125,-0.0068064+0.0011275i
0.82812,-0.0094505-0.0069342i
0.84375,0.0057214-0.0041277i
0.85938,-0.0062756+0.017267i
0.875,-0.010134+0.0085143i
0.89062,0.010669-0.00081111i
0.90625,-0.0068021+0.0086611i
0.92188,0.0030023+0.055561i
0.9375,-0.0075052+0.0091718i
0.95312,-0.019859-0.0011488i
0.96875,-0.027742+0.0077015i
0.98438,-0.017934-0.04458i
1,-0.0066387-0.018554i
1.0156,0.0048572-0.018134i
1.0312,-0.0060095-0.0016444i
1.0469,-0.042645-0.11214i
1.0625,-0.0083113-0.071875i
1.0781,0.026528+0.019465i
1.0938,0.01833-0.011417i
1.1094,-0.0015824+0.0048282i
1.125,-0.016185+0.0072064i
1.1406,-0.022611+0.0238i
1.1562,0.001661+0.0051562i
1.1719,0.001053+0.015324i
1.1875,-0.0093286+0.014219i
1.2031,-0.045221-0.022192i
1.2188,-0.0054517+0.017246i
1.2344,0.024037+0.00082689i
1.25,0.017068-0.0089107i
1.2656,0.014875-0.020748i
1.2812,0.002063-0.00012476i
1.2969,0.021164-0.0047679i
1.3125,0.03696-0.018155i
1.3281,0.034872+0.02457i
1.3438,0.0040586-0.010338i
1.3594,0.0073518+0.0021167i
1.375,-0.0081239+0.058712i
1.3906,-0.051672+0.011948i
1.4062,-0.0063609-0.040608i
1.4219,-0.0077846-0.012625i
1.4375,0.016754+0.032153i
1.4531,0.010142+0.022008i
1.4688,-0.0020548+0.016902i
1.4844,-0.020592-0.009523i
1.5,0.025186+0.043474i
1.5156,-0.0092491+0.055879i
1.5312,-0.0054819+0.016999i
1.5469,-0.0031835-0.029507i
1.5625,0.0035326-0.016829i
1.5781,-0.0060834-0.022414i
1.5938,-0.0029633-0.015373i
1.6094,0.011498-0.0030407i
1.625,-0.023372+0.039081i
1.6406,-0.074214-0.0061013i
1.6562,-0.065147-0.01746i
1.6719,-0.010603+0.06227i
1.6875,-0.047055+0.037213i
1.7031,-0.070192-0.032958i
1.7188,0.025789+0.0052253i
1.7344,-0.01651-0.060646i
1.75,0.01773-0.012866i
1.7656,0.040707+0.064843i
1.7812,-0.042265+0.0081218i
1.7969,0.023194+0.014656i
1.8125,-0.015875-0.014543i
1.8281,0.03996-0.0069826i
1.8438,0.025205+0.058469i
1.8594,-0.054963+0.10135i
1.875,0.028289-0.011633i
1.8906,0.077859-0.009537i
1.9062,0.18318+0.055551i
1.9219,0.066069-0.016333i
1.9375,0.093077+0.080405i
1.9531,-0.048852-0.016877i
1.9688,-0.0079415-0.0051597i
1.9844,-0.054636+0.0034195i
2,-0.015684+0.0058278i
2.0156,-0.012751-0.0034422i
2.0312,-0.017241-0.032616i
2.0469,-0.048373-0.03258i
2.0625,-0.025534+0.033687i
2.0781,-0.014579+0.02779i
2.0938,0.015154+0.12052i
2.1094,0.077174+0.077001i
2.125,0.061779+0.058278i
2.1406,-0.046201-0.046239i
2.1562,0.01516-0.020326i
2.1719,-0.034849+0.10678i
2.1875,-0.07442+0.058804i
2.2031,-0.082197+0.039484i
2.2188,0.029602+0.088791i
2.2344,0.0072309+0.10035i
2.25,0.016752-0.0091006i
2.2656,0.073535+0.047476i
2.2812,0.065298+0.05463i
2.2969,-0.00017827+0.095072i
